0,0,0,0,0.031152648,0.032894737,0.032701112,0.135043889,0.20661157,0.270453009,0.196656834
0.147244426,0.145409223,0.146259925,0.144478844,0.144270404,0.143884892,0.164439877,0.164812526,0.164676822,0.164880462,0.164609053
2.364394993,2.934433746,3.40856748,3.897849462,4.240282686,4.614019521,5.30204259,5.680868839,5.964623612,6.053268765,5.844675741
0.168279344,0.186954715,0.20894275,0.247678019,0.391591096,0.431654676,0.534429599,0.638648537,0.67929189,0.845012366,1.131687243
15.72254335,15.93625498,16.06043649,16.06160616,15.95860566,15.98049837,15.20713162,14.87025948,15.03649635,14.85335856,14.41774492
0.063104754,0.062318238,0.0835771,0.206398349,0.432811212,0.575539568,0.781089414,0.741656366,0.67929189,0.845012366,0.637860082
0.063104754,0.062318238,0.062682825,0.123839009,0.082440231,0.041109969,0,0,0,0.020610058,0.020576132
0.147244426,0.145409223,0.271625575,0.144478844,0.206100577,0.2672148,0.349434738,0.370828183,0.370522849,0.515251443,0.49382716
0.544616674,0.623700624,0.746578183,0.978393804,1.334411646,1.892109501,1.92761605,2.279635258,2.181271155,2.254249815,2.638329058
12.90046988,12.67397722,12.09025117,11.32234896,10.5296476,9.033480733,7.461118117,6.540483701,7.088607595,7.377740304,6.724101702
0.189314262,0.166181969,0.1671542,0.165118679,0.123660346,0.123329908,0.143884892,0.14421096,0.144092219,0.185490519,0.144032922
0.251361542,0.415800416,0.58067192,0.774561761,1.293974929,1.16747182,1.140833989,1.329787234,1.429108687,1.589061345,1.465738366
0.252419016,0.332363939,0.396991224,0.515995872,0.45342127,0.596094553,0.49331963,0.535640709,0.473445862,0.309150866,0.288065844
0.736222129,0.893228085,0.898453824,0.763673891,0.762572135,0.822199383,0.863309353,0.968273589,0.967476328,0.968672712,0.946502058
0.192225545,0.210881485,0.191570881,0.190114068,0.253217978,0.336913034,0.441361917,0.441640379,0.379746835,0.442664418,0.441269174
0.034590107,0.034352456,0.034566194,0.034305317,0.034013605,0,0.100603622,0.262984878,0.261951539,0.193361263,0.159642401
1.177955406,1.287910262,1.483493523,1.568627451,1.566364386,1.438848921,1.315519013,1.462711166,1.585014409,1.669414674,1.58436214
0.168279344,0.249272954,0.334308399,0.412796698,0.474031327,0.678314491,0.822199383,0.803461063,0.823384109,0.886232481,0.967078189
0.252419016,0.249272954,0.376096949,0.433436533,0.515251443,0.801644399,0.739979445,0.741656366,0.761630301,0.577081616,0.452674897
2.429828236,2.453222453,2.695976773,3.424378312,3.639304488,4.025764895,3.97324941,4.521276596,4.287326062,4.50849963,4.433858556
3.987019008,4.172397983,4.606172271,5.510752688,5.786219081,5.989352263,6.518904824,7.101086048,6.951871658,6.981436642,6.76541233
0.867052023,0.967558338,1.175153889,2.200220022,3.431372549,5.633802817,6.345044573,6.986027944,8.077858881,8.703878903,9.195933457
26.76300578,27.14854866,27.25237829,28.71287129,27.39651416,27.13976165,27.58259046,28.54291417,27.68856448,27.43614002,28.00369686
11.96531792,12.57825839,12.75881365,12.81628163,11.98257081,11.75514626,11.85107499,10.87824351,10.3649635,10.21759697,9.981515712
0.652082457,0.581636892,0.522356874,0.454076367,0.432811212,0.369989723,0.328879753,0.309023486,0.308769041,0.288540808,0.205761317
5.49132948,5.919180421,5.819809737,5.99559956,5.610021786,5.904658722,5.191400105,4.94011976,4.866180049,4.54115421,4.482439926
0.588977703,0.706273369,0.752193899,1.031991744,0.968672712,1.048304214,1.048304214,1.071281417,0.98806093,1.092333059,1.008230453
3.930635838,4.040978941,3.693340795,3.300330033,3.322440087,3.629469122,3.775563713,4.091816367,3.941605839,3.595080416,3.373382625
0.504838031,0.602409639,0.626828249,0.681114551,0.680131904,0.616649538,0.678314491,0.741656366,0.638122684,0.577081616,0.637860082
0.694152293,0.706273369,0.731299624,0.825593395,0.886232481,0.842754368,0.822199383,0.824062629,0.720461095,0.72135202,0.720164609
0.525872949,0.5400914,0.543251149,0.454076367,0.391591096,0.431654676,0.369989723,0.350226617,0.288184438,0.26793075,0.349794239
0.252419016,0.332363939,0.396991224,0.495356037,0.577081616,0.966084275,1.315519013,1.503914297,1.934952655,2.287716406,2.448559671
2.355910812,2.201911093,2.235687422,2.249742002,2.061005771,2.096608428,1.829393628,1.977750309,1.708522026,1.380873866,1.399176955
1.156920488,1.225592023,1.692436272,2.084623323,2.555647156,2.631038027,2.651593011,2.719406675,2.428983121,2.802967848,3.024691358
1.640723601,1.578728708,1.608859173,1.609907121,1.566364386,1.582733813,1.47995889,1.503914297,1.255660766,1.236603462,1.152263374
2.650399663,2.4304113,2.256581697,2.435500516,2.411376752,2.178828366,1.97327852,1.936547178,1.749691231,1.71063479,1.646090535
0.399663441,0.415454923,0.438779774,0.474716202,0.494641385,0.513874615,0.554984584,0.473836012,0.432276657,0.474031327,0.49382716
0.420698359,0.415454923,0.459674049,0.515995872,0.474031327,0.513874615,0.637204522,0.700453234,0.699876492,0.803792251,1.008230453
0.799326883,0.768591608,0.856665274,0.970072239,1.051112943,1.109969168,1.315519013,1.380304903,1.523260601,1.648804617,1.748971193
2.776609171,2.9705027,2.737150021,2.745098039,2.51442704,2.487153135,2.261048304,2.039555006,2.140798683,2.061005771,1.83127572
0.10517459,0.103863731,0.104471375,0.123839009,0.123660346,0.123329908,0.102774923,0.103007829,0.123507616,0.144270404,0.144032922
0.420698359,0.457000415,0.396991224,0.515995872,0.5358615,0.616649538,0.781089414,0.556242274,0.967476328,0.906842539,0.987654321
0.399663441,0.436227669,0.334308399,0.454076367,0.432811212,0.431654676,0.534429599,0.329625052,0.720461095,0.700741962,0.679012346
0,0,0.0835771,0.165118679,0.412201154,0.924974306,0.966084275,1.030078286,1.029230136,1.009892828,0.864197531
